index,anomaly_score,y_true,pred_label,is_alert,timestamp,bandwidth,throughput,congestion,packet_loss,latency,jitter
783,0.01006263237070314,0,False,False,2024-05-11 20:48:44+00:00,2,2.67,0.05,17.5,10.47,0.25
784,0.0006104378822353803,0,False,False,2024-05-11 20:49:13+00:00,2,1.91,0.08,0.0,10.84,0.75
785,0.0006104378822353803,0,False,False,2024-05-11 20:49:42+00:00,2,2.07,0.07,0.0,10.16,0.59
786,0.0005358762779009297,0,False,False,2024-05-11 20:50:14+00:00,2,1.58,0.2,15.0,9.78,0.61
787,0.0006124565440400297,0,False,False,2024-05-11 20:50:41+00:00,2,2.56,0.05,0.0,11.06,0.65
788,0.0006104378822353803,0,False,False,2024-05-11 20:51:08+00:00,2,2.47,0.31,0.0,9.91,0.85
789,0.0006104378822353803,0,False,False,2024-05-11 20:51:35+00:00,2,2.64,0.05,5.0,10.08,1.07
790,0.01099466208310012,0,False,False,2024-05-11 20:52:02+00:00,2,2.58,0.09,0.0,10.78,1.55
791,0.0005699177524199743,0,False,False,2024-05-11 20:52:26+00:00,2,2.69,0.54,0.0,10.5,0.42
792,0.0006104378822353803,0,False,False,2024-05-11 20:52:57+00:00,2,1.69,0.08,0.0,11.1,0.59
793,0.0006104378822353803,0,False,False,2024-05-11 20:53:25+00:00,2,2.24,0.08,0.0,10.59,0.55
794,0.0006104378822353803,0,False,False,2024-05-11 20:53:56+00:00,2,1.65,0.07,0.0,11.02,0.51
795,0.010860204579019133,0,False,False,2024-05-11 20:54:23+00:00,2,2.73,0.07,17.5,11.68,0.84
796,0.0006104378822353803,0,False,False,2024-05-11 20:54:51+00:00,2,2.13,0.03,0.0,10.8,0.42
797,0.0006104378822353803,0,False,False,2024-05-11 20:55:16+00:00,2,2.37,0.07,0.0,10.33,0.81
798,0.0006104378822353803,0,False,False,2024-05-11 20:55:40+00:00,2,2.39,0.07,0.0,9.83,0.89
799,0.012521933573153274,0,False,False,2024-05-11 20:56:09+00:00,2,2.04,0.54,0.0,10.47,6.71
800,0.0005699177524199743,0,False,False,2024-05-11 20:56:37+00:00,2,2.1,0.12,0.0,10.6,0.41
801,0.0005358762779009297,0,False,False,2024-05-11 21:32:48+00:00,2,1.49,0.15,15.0,10.5,1.13
802,0.0006104378822353803,0,False,False,2024-05-11 21:33:12+00:00,2,2.79,0.6,0.0,9.97,0.36
803,0.0006124565440400297,0,False,False,2024-05-11 21:33:42+00:00,2,1.76,0.14,0.0,11.24,0.68
804,0.0006104378822353803,0,False,False,2024-05-11 21:34:10+00:00,2,2.51,0.05,0.0,10.39,0.33
805,0.0006104378822353803,0,False,False,2024-05-11 21:34:34+00:00,2,2.39,0.07,0.0,10.39,0.84
806,0.0006104378822353803,0,False,False,2024-05-11 21:34:58+00:00,2,2.36,0.11,0.0,10.25,0.44
807,0.0006104378822353803,0,False,False,2024-05-11 21:35:22+00:00,2,2.37,0.55,0.0,10.34,0.59
808,0.0006104378822353803,0,False,False,2024-05-11 21:35:51+00:00,2,1.93,11.32,0.0,9.55,0.54
809,0.0006104378822353803,0,False,False,2024-05-11 21:36:15+00:00,2,2.57,9.89,0.0,10.27,0.79
810,0.0006104378822353803,0,False,False,2024-05-11 21:36:42+00:00,2,2.54,11.4,0.0,9.49,1.08
811,0.01577107650087757,1,False,False,2024-05-11 21:37:06+00:00,2,5.09,15.03,0.0,10.31,1.95
812,0.0004217696744375619,0,False,False,2024-05-11 21:37:32+00:00,2,3.32,12.98,12.5,9.88,0.87
813,0.0006104378822353803,0,False,False,2024-05-11 21:38:02+00:00,2,1.98,0.07,0.0,10.85,0.64
814,0.0007240756672605235,0,False,False,2024-05-11 21:38:35+00:00,2,1.31,11.55,0.0,9.73,0.77
815,0.0006104378822353803,0,False,False,2024-05-11 21:39:04+00:00,2,1.96,11.93,0.0,10.45,0.79
816,0.0010985122681179682,0,False,False,2024-05-11 21:39:33+00:00,2,2.12,10.88,0.0,10.75,1.35
817,0.012768233243522557,0,False,False,2024-05-11 21:39:59+00:00,2,3.28,6.59,17.5,10.6,0.54
818,0.0006104378822353803,0,False,False,2024-05-11 21:40:23+00:00,2,2.85,11.47,0.0,10.19,0.66
819,0.0006104378822353803,0,False,False,2024-05-11 21:40:48+00:00,2,2.05,11.16,7.5,10.92,0.88
820,0.0007240756672605235,0,False,False,2024-05-11 21:41:14+00:00,2,1.46,12.59,0.0,9.78,0.63
821,0.0010985122681179682,0,False,False,2024-05-11 21:41:42+00:00,2,2.11,13.02,0.0,11.58,1.37
822,0.0005699177524199743,0,False,False,2024-05-11 21:42:06+00:00,2,2.97,14.11,7.5,9.93,0.48
823,0.0006104378822353803,0,False,False,2024-05-11 21:42:35+00:00,2,2.02,12.78,0.0,9.24,0.41
824,0.0006104378822353803,0,False,False,2024-05-11 21:43:02+00:00,2,2.88,15.61,7.5,10.16,0.94
825,0.0006974627007058026,0,False,False,2024-05-11 21:43:30+00:00,2,2.29,16.28,0.0,10.43,0.58
826,0.0006974627007058026,0,False,False,2024-05-11 21:43:55+00:00,2,2.01,4.63,0.0,10.15,0.63
827,0.0006974627007058026,0,False,False,2024-05-11 21:44:26+00:00,2,1.63,11.11,5.0,10.9,0.54
828,0.0006974627007058026,0,False,False,2024-05-11 21:44:56+00:00,2,1.64,14.38,0.0,8.91,1.06
829,0.0007264698455781744,0,False,False,2024-05-11 21:45:23+00:00,2,1.42,6.15,0.0,10.27,0.75
830,0.0006974627007058026,0,False,False,2024-05-11 21:45:53+00:00,2,2.68,10.59,5.0,10.84,0.84
831,0.0007240756672605235,0,False,False,2024-05-11 21:46:26+00:00,2,1.38,13.87,15.0,9.84,0.5
832,0.0006974627007058026,0,False,False,2024-05-11 21:46:56+00:00,2,1.81,14.41,0.0,10.27,0.85
833,0.0010985122681179682,0,False,False,2024-05-11 21:47:20+00:00,2,2.58,5.02,0.0,11.12,1.33
834,0.0006974627007058026,0,False,False,2024-05-11 21:47:46+00:00,2,1.76,18.07,0.0,10.38,0.71
835,0.0006974627007058026,0,False,False,2024-05-11 21:48:15+00:00,2,1.85,13.81,0.0,10.51,1.03
836,0.0008198981794585404,0,False,False,2024-05-11 21:48:42+00:00,2,1.39,5.2,0.0,15.55,0.77
837,0.0006974627007058026,0,False,False,2024-05-11 21:49:10+00:00,2,2.19,0.05,0.0,11.79,0.48
838,0.0006974627007058026,0,False,False,2024-05-11 21:49:37+00:00,2,2.73,20.94,7.5,9.62,0.32
839,0.045303778422189286,0,True,True,2024-05-11 21:50:11+00:00,2,1.4,19.69,2.5,1037.03,1.17
840,0.0009106644070443051,0,False,False,2024-05-11 21:50:42+00:00,2,1.72,20.69,7.5,9.98,0.96
841,0.0006974627007058026,0,False,False,2024-05-11 21:51:06+00:00,2,2.38,20.14,0.0,9.1,0.84
842,0.0006974627007058026,0,False,False,2024-05-11 21:51:34+00:00,2,2.28,21.07,0.0,10.61,1.16
843,0.0007240756672605235,0,False,False,2024-05-11 21:52:08+00:00,2,1.24,20.4,2.5,8.66,0.9
844,0.02190955960838005,0,False,False,2024-05-11 21:52:32+00:00,2,5.27,20.47,2.5,9.43,0.9
845,0.001537205669373288,0,False,False,2024-05-11 21:53:05+00:00,2,1.37,20.96,0.0,9.66,1.13
846,0.01772117899621553,0,False,False,2024-05-11 21:53:31+00:00,2,1.51,20.72,0.0,10.21,1.57
847,0.0006974627007058026,0,False,False,2024-05-11 21:53:57+00:00,2,1.74,20.61,5.0,9.79,1.07
848,0.034582098480651906,0,True,True,2024-05-11 21:54:29+00:00,2,1.46,20.06,12.5,9.56,1.91
849,0.0006974627007058026,0,False,False,2024-05-11 21:55:00+00:00,2,1.66,19.89,5.0,9.98,0.68
850,0.000766167806832047,0,False,False,2024-05-11 21:55:30+00:00,2,1.88,20.02,0.0,10.32,0.95
851,0.000766167806832047,0,False,False,2024-05-11 21:55:55+00:00,2,1.73,14.03,0.0,10.24,0.82
852,0.000766167806832047,0,False,False,2024-05-11 21:56:19+00:00,2,2.37,19.78,10.0,10.31,0.72
853,0.000766167806832047,0,False,False,2024-05-11 21:56:43+00:00,2,2.65,20.47,0.0,10.13,1.0
854,0.000766167806832047,0,False,False,2024-05-11 21:57:14+00:00,2,1.73,19.66,10.0,10.3,0.48
855,0.0010985122681179682,0,False,False,2024-05-11 21:57:55+00:00,2,0.83,20.55,0.0,9.76,1.32
856,0.000766167806832047,0,False,False,2024-05-11 21:58:21+00:00,2,3.37,17.18,10.0,11.45,0.61
857,0.000766167806832047,0,False,False,2024-05-11 21:58:53+00:00,2,1.45,20.75,0.0,10.49,0.92
858,0.000766167806832047,0,False,False,2024-05-11 21:59:23+00:00,2,1.8,20.5,0.0,10.24,0.67
859,0.000766167806832047,0,False,False,2024-05-11 21:59:49+00:00,2,1.47,10.3,0.0,8.66,0.89
860,0.0008264161342281252,0,False,False,2024-05-11 22:00:15+00:00,2,1.67,19.79,10.0,12.29,1.15
861,0.012521933573153274,0,False,False,2024-05-11 22:00:39+00:00,2,2.39,20.4,0.0,10.58,3.43
862,0.01772117899621553,0,False,False,2024-05-11 22:01:12+00:00,2,1.43,7.18,0.0,9.88,1.56
863,0.000766167806832047,0,False,False,2024-05-11 22:01:36+00:00,2,2.35,1.33,0.0,10.53,0.7
864,0.7946445757233583,1,True,True,2024-05-11 22:02:09+00:00,2,0.7,100.03,10.0,10.63,1.77
865,0.000766167806832047,0,False,False,2024-05-11 22:02:48+00:00,2,0.48,40.89,12.5,10.14,0.74
866,0.0567917336515674,0,True,True,2024-05-11 22:03:59+00:00,2,0.16,46.17,0.0,10.26,1.01
867,0.1814114465584593,0,True,True,2024-05-11 22:04:52+00:00,2,0.26,63.21,27.500000000000004,9.86,1.33
868,0.4071496709231486,1,True,True,2024-05-11 22:06:17+00:00,2,0.16,31.8,0.0,10.39,1.72
869,0.0012298628949518186,0,False,False,2024-05-11 22:07:07+00:00,2,0.28,50.62,0.0,9.73,0.95
870,0.0915403345543246,0,True,True,2024-05-11 22:08:53+00:00,2,0.16,19.27,10.0,10.04,1.24
871,0.06990652614879928,0,True,True,2024-05-11 22:09:24+00:00,2,0.96,6.46,45.0,9.81,1.04
872,0.7831366118001444,1,True,True,2024-05-11 22:11:23+00:00,2,0.16,64.29,7.5,1043.53,0.36
873,0.9171960029362131,1,True,True,2024-05-11 22:11:53+00:00,2,1.13,71.55,25.0,1018.6,0.89
874,0.10489475891460875,0,True,True,2024-05-11 22:12:25+00:00,2,1.29,58.6,27.500000000000004,13.18,1.12
875,0.001090009951359181,0,False,False,2024-05-11 22:13:27+00:00,2,0.21,58.29,0.0,10.29,0.95
876,0.0010203909644995023,0,False,False,2024-05-11 22:14:05+00:00,2,0.47,56.18,12.5,8.93,0.97
877,0.0009865130185073459,0,False,False,2024-05-11 22:14:33+00:00,2,2.51,1.19,0.0,10.41,0.81
878,0.04871559141270666,0,True,True,2024-05-11 22:15:02+00:00,2,1.98,72.08,0.0,10.42,3.66
879,0.056524719718115984,0,True,True,2024-05-11 22:15:30+00:00,2,1.59,0.09,25.0,10.5,0.0
880,0.9988443342748782,1,True,True,2024-05-11 22:17:53+00:00,2,0.11,110.19,52.5,10.25,0.37
881,0.9472489327190253,1,True,True,2024-05-11 22:18:32+00:00,2,0.52,113.58,47.5,10.79,0.92
882,0.0014556429479954996,0,False,False,2024-05-11 22:18:58+00:00,2,1.66,86.53,15.0,10.52,0.38
883,0.6968692030417618,1,True,True,2024-05-11 22:19:24+00:00,2,1.65,107.71,7.5,10.71,2.78
884,0.0010104551083311697,0,False,False,2024-05-11 22:19:59+00:00,2,1.47,71.65,0.0,9.59,1.2
885,0.056524719718115984,0,True,True,2024-05-11 22:20:55+00:00,2,3.48,0.15,25.0,10.46,0.63
886,0.0009740219774056419,0,False,False,2024-05-11 22:21:24+00:00,2,2.55,0.11,12.5,10.11,0.72
887,0.0007070551505208781,0,False,False,2024-05-11 22:21:54+00:00,2,1.87,0.08,15.0,10.5,0.48
888,0.000766167806832047,0,False,False,2024-05-11 22:22:24+00:00,2,1.31,0.68,5.0,10.83,1.14
889,0.002193240335531038,0,False,False,2024-05-11 22:23:07+00:00,2,0.4,74.44,0.0,10.3,0.76
890,0.019804361750890963,0,False,False,2024-05-11 22:23:36+00:00,2,2.27,0.08,17.5,10.15,0.88
891,0.0009537290523928623,0,False,False,2024-05-11 22:24:05+00:00,2,1.13,57.03,0.0,10.57,0.42
892,0.9378269578929002,1,True,True,2024-05-11 22:24:31+00:00,2,3.55,34.88,40.0,1016.31,0.57
893,0.000766167806832047,0,False,False,2024-05-11 22:25:52+00:00,2,2.16,0.05,0.0,10.13,0.79
894,0.019572157748696348,0,False,False,2024-05-11 22:26:20+00:00,2,2.6,0.03,5.0,10.92,3.6
895,0.020024385764328786,0,False,False,2024-05-11 22:26:56+00:00,2,1.14,0.06,17.5,10.57,0.8
896,0.000766167806832047,0,False,False,2024-05-11 22:27:23+00:00,2,1.29,0.06,10.0,10.8,0.53
897,0.15049157946561,0,True,True,2024-05-11 22:27:49+00:00,2,1.98,68.16,27.500000000000004,10.15,0.67
898,0.000766167806832047,0,False,False,2024-05-11 22:29:22+00:00,2,1.13,8.02,0.0,10.29,0.9
899,0.0009563022566145855,0,False,False,2024-05-11 22:29:49+00:00,2,2.59,0.18,0.0,15.68,0.61
900,0.09363373996156443,0,True,True,2024-05-11 22:30:16+00:00,2,3.33,59.03,22.5,10.7,0.38
901,0.000766167806832047,0,False,False,2024-05-11 22:33:50+00:00,2,2.25,13.75,10.0,8.67,0.79
902,0.000766167806832047,0,False,False,2024-05-11 22:34:14+00:00,2,2.56,12.1,2.5,10.56,0.48
903,0.0008110631570611182,0,False,False,2024-05-11 22:34:37+00:00,2,2.66,30.07,0.0,9.92,0.53
904,0.013395580865791708,0,False,False,2024-05-11 22:35:09+00:00,2,1.5,17.62,0.0,9.72,1.92
905,0.000766167806832047,0,False,False,2024-05-11 22:35:37+00:00,2,2.26,12.78,0.0,9.71,0.35
906,0.0010985122681179682,0,False,False,2024-05-11 22:36:08+00:00,2,1.64,4.06,0.0,9.98,1.34
907,0.0011395661944432376,0,False,False,2024-05-11 22:36:40+00:00,2,1.5,12.36,0.0,12.53,0.84
908,0.0010985122681179682,0,False,False,2024-05-11 22:37:11+00:00,2,1.6,16.06,5.0,11.17,1.28
909,0.014776530513680627,0,False,False,2024-05-11 22:37:35+00:00,2,2.91,7.49,0.0,10.03,1.47
910,0.000766167806832047,0,False,False,2024-05-11 22:38:05+00:00,2,1.79,4.19,0.0,9.05,0.44
911,0.000766167806832047,0,False,False,2024-05-11 22:38:28+00:00,2,2.72,11.42,0.0,10.61,0.95
912,0.000766167806832047,0,False,False,2024-05-11 22:38:54+00:00,2,1.58,9.92,0.0,9.76,1.12
913,0.000766167806832047,0,False,False,2024-05-11 22:39:19+00:00,2,2.34,13.02,0.0,10.31,0.62
914,0.000766167806832047,0,False,False,2024-05-11 22:39:47+00:00,2,2.14,14.36,0.0,10.25,0.79
915,0.0007172177819883559,0,False,False,2024-05-11 22:40:17+00:00,2,1.88,12.68,12.5,9.8,0.68
916,0.000766167806832047,0,False,False,2024-05-11 22:40:49+00:00,2,1.43,9.63,0.0,9.84,1.21
917,0.000766167806832047,0,False,False,2024-05-11 22:41:24+00:00,2,1.23,11.98,0.0,10.31,0.93
918,0.000766167806832047,0,False,False,2024-05-11 22:41:48+00:00,2,2.55,10.04,7.5,9.2,0.92
919,0.000766167806832047,0,False,False,2024-05-11 22:42:16+00:00,2,2.26,21.59,0.0,10.34,0.94
920,0.0007172177819883559,0,False,False,2024-05-11 22:42:40+00:00,2,2.48,29.51,12.5,10.28,0.54
921,0.04203533029010551,0,True,True,2024-05-11 22:43:07+00:00,2,3.07,38.39,20.0,10.0,0.87
922,0.000766167806832047,0,False,False,2024-05-11 22:43:35+00:00,2,2.34,32.57,0.0,10.0,0.49
923,0.000766167806832047,0,False,False,2024-05-11 22:44:03+00:00,2,1.14,35.75,0.0,10.09,1.1
924,0.000766167806832047,0,False,False,2024-05-11 22:44:29+00:00,2,1.44,37.95,7.5,9.39,0.61
925,0.000766167806832047,0,False,False,2024-05-11 22:44:53+00:00,2,2.44,24.11,0.0,10.23,0.78
926,0.000766167806832047,0,False,False,2024-05-11 22:45:19+00:00,2,1.86,10.34,0.0,10.3,0.58
927,0.0009563022566145855,0,False,False,2024-05-11 22:45:42+00:00,2,2.57,9.97,0.0,17.54,0.48
928,0.000766167806832047,0,False,False,2024-05-11 22:46:07+00:00,2,2.35,14.21,7.5,9.83,0.29
929,0.00742501765916987,0,False,False,2024-05-11 22:46:41+00:00,2,1.24,9.42,0.0,10.63,1.42
930,0.0008631608704762821,0,False,False,2024-05-11 22:47:04+00:00,2,3.17,40.0,0.0,9.68,1.03
931,0.05779070925626806,0,True,True,2024-05-11 22:47:31+00:00,2,1.63,52.4,7.5,1037.36,1.21
932,0.6111532908459661,1,True,True,2024-05-11 22:47:58+00:00,2,3.38,52.5,10.0,1025.52,2.14
933,0.0007070551505208781,0,False,False,2024-05-11 22:48:27+00:00,2,2.27,53.9,15.0,9.4,0.7
934,0.03446153530092343,0,True,True,2024-05-11 22:48:56+00:00,2,1.98,37.69,15.0,9.08,1.54
935,0.0009917414176014942,0,False,False,2024-05-11 22:49:29+00:00,2,1.5,55.59,2.5,10.5,0.7
936,0.0016306087868330087,0,False,False,2024-05-11 22:50:05+00:00,2,1.09,83.62,7.5,11.27,1.33
937,0.000766167806832047,0,False,False,2024-05-11 22:50:45+00:00,2,0.88,47.23,0.0,8.97,0.96
938,0.0009917414176014942,0,False,False,2024-05-11 22:51:22+00:00,2,1.02,64.34,0.0,9.88,1.24
939,0.021416213370654413,0,False,False,2024-05-11 22:51:57+00:00,2,0.57,58.79,0.0,11.26,1.5
940,0.000766167806832047,0,False,False,2024-05-11 22:52:30+00:00,2,0.7,38.97,10.0,9.27,1.09
941,0.0008961698274439251,0,False,False,2024-05-11 22:53:04+00:00,2,0.65,57.27,7.5,10.86,0.84
942,0.000766167806832047,0,False,False,2024-05-11 22:53:39+00:00,2,1.16,47.62,10.0,9.95,0.96
943,0.07556199874261425,0,True,True,2024-05-11 22:54:03+00:00,2,2.49,100.18,5.0,8.54,0.67
944,0.000766167806832047,0,False,False,2024-05-11 22:54:35+00:00,2,1.48,41.49,0.0,8.21,0.56
945,0.0008465674991326736,0,False,False,2024-05-11 22:55:12+00:00,2,1.08,54.43,5.0,9.37,1.09
946,0.0008398019314010788,0,False,False,2024-05-11 22:55:48+00:00,2,1.09,37.82,0.0,9.64,0.91
947,0.000766167806832047,0,False,False,2024-05-11 22:56:19+00:00,2,1.66,47.69,10.0,9.98,0.75
948,0.000766167806832047,0,False,False,2024-05-11 22:57:16+00:00,2,0.45,47.75,0.0,10.58,0.84
949,0.000766167806832047,0,False,False,2024-05-11 22:57:55+00:00,2,0.9,39.13,0.0,10.19,0.98
950,0.0008626225991787268,0,False,False,2024-05-11 22:58:43+00:00,2,0.64,38.56,7.5,8.7,1.32
951,0.000766167806832047,0,False,False,2024-05-11 22:59:13+00:00,2,0.83,48.08,2.5,9.5,1.02
952,0.000766167806832047,0,False,False,2024-05-11 22:59:46+00:00,2,1.5,51.4,10.0,9.57,1.08
953,0.5847695794847718,1,True,True,2024-05-11 23:00:11+00:00,2,4.63,38.93,20.0,10.25,0.92
954,0.0013191791874046072,0,False,False,2024-05-11 23:00:46+00:00,2,1.13,57.0,0.0,9.89,0.81
955,0.000766167806832047,0,False,False,2024-05-11 23:01:29+00:00,2,0.75,47.63,10.0,10.13,0.8
956,0.0008626225991787268,0,False,False,2024-05-11 23:01:59+00:00,2,1.83,21.23,0.0,9.28,1.26
957,0.000654464615017089,0,False,False,2024-05-11 23:02:31+00:00,2,1.56,25.42,15.0,9.6,0.55
958,0.0009537290523928623,0,False,False,2024-05-11 23:02:57+00:00,2,3.43,65.4,10.0,9.93,1.19
959,0.019616654913074332,0,False,False,2024-05-11 23:03:31+00:00,2,1.26,23.61,0.0,10.88,1.97
960,0.03851086677256102,0,True,True,2024-05-11 23:03:55+00:00,2,2.38,60.52,15.0,10.34,4.16
961,0.0008465674991326736,0,False,False,2024-05-11 23:04:27+00:00,2,0.76,66.77,0.0,10.33,0.53
962,0.0008465674991326736,0,False,False,2024-05-11 23:05:28+00:00,2,0.37,64.2,0.0,10.88,0.92
963,0.0008465674991326736,0,False,False,2024-05-11 23:06:19+00:00,2,0.54,65.32,2.5,8.91,0.73
964,0.0008465674991326736,0,False,False,2024-05-11 23:07:10+00:00,2,0.47,63.06,2.5,9.88,1.13
965,0.0008465674991326736,0,False,False,2024-05-11 23:07:37+00:00,2,1.3,68.63,0.0,8.94,1.21
966,0.0008465674991326736,0,False,False,2024-05-11 23:08:05+00:00,2,1.15,66.46,0.0,9.62,1.03
967,0.11267621234476366,0,True,True,2024-05-11 23:08:30+00:00,2,2.56,61.23,20.0,9.86,0.97
968,0.1577551522392085,0,True,True,2024-05-11 23:08:55+00:00,2,2.38,85.48,22.5,11.95,0.59
969,0.0008626225991787268,0,False,False,2024-05-11 23:09:30+00:00,2,0.58,59.22,12.5,8.94,1.28
970,0.11613403528925033,0,True,True,2024-05-11 23:09:54+00:00,2,3.56,66.26,25.0,9.49,0.84
971,0.9162208088720056,1,True,True,2024-05-11 23:10:22+00:00,2,2.7,26.57,17.5,10.88,2.67
972,0.00657747070391798,0,False,False,2024-05-11 23:10:47+00:00,2,2.08,69.8,15.0,9.51,1.44
973,0.000766167806832047,0,False,False,2024-05-11 23:11:23+00:00,2,1.14,29.42,7.5,11.79,1.07
974,0.35343365664327375,1,True,True,2024-05-11 23:11:47+00:00,2,5.15,39.85,17.5,9.73,0.83
975,0.000766167806832047,0,False,False,2024-05-11 23:12:28+00:00,2,0.85,44.35,7.5,10.77,1.14
976,0.0007070551505208781,0,False,False,2024-05-11 23:12:53+00:00,2,2.38,27.07,15.0,10.61,0.71
977,0.0032308756700483235,0,False,False,2024-05-11 23:13:18+00:00,2,1.71,30.36,0.0,10.6,1.47
978,0.0007172177819883559,0,False,False,2024-05-11 23:13:49+00:00,2,1.83,28.89,12.5,11.67,1.16
979,0.20328348324767917,1,True,True,2024-05-11 23:14:13+00:00,2,4.75,66.32,12.5,10.82,2.72
980,0.000766167806832047,0,False,False,2024-05-11 23:15:05+00:00,2,0.48,35.91,0.0,9.67,0.79
981,0.05046242384523156,0,True,True,2024-05-11 23:15:31+00:00,2,3.64,55.22,5.0,1039.46,0.87
982,0.0009776354287441013,0,False,False,2024-05-11 23:16:09+00:00,2,0.97,38.68,5.0,9.47,0.8
983,0.000766167806832047,0,False,False,2024-05-11 23:19:07+00:00,2,2.3,13.37,0.0,9.76,0.51
984,0.000766167806832047,0,False,False,2024-05-11 23:19:31+00:00,2,3.01,10.81,10.0,10.03,1.19
985,0.017680308811511246,0,False,False,2024-05-11 23:19:56+00:00,2,3.39,10.24,0.0,9.99,1.89
986,0.000766167806832047,0,False,False,2024-05-11 23:20:22+00:00,2,3.13,14.17,7.5,10.36,0.69
987,0.000766167806832047,0,False,False,2024-05-11 23:20:49+00:00,2,1.48,9.67,0.0,11.17,0.95
988,0.000654464615017089,0,False,False,2024-05-11 23:21:13+00:00,2,2.34,9.46,15.0,9.92,1.05
989,0.000766167806832047,0,False,False,2024-05-11 23:21:42+00:00,2,2.0,0.05,0.0,10.07,1.32
990,0.000766167806832047,0,False,False,2024-05-11 23:22:09+00:00,2,2.94,13.77,0.0,10.15,1.29
991,0.000766167806832047,0,False,False,2024-05-11 23:22:38+00:00,2,2.03,0.08,0.0,11.61,0.46
992,0.000766167806832047,0,False,False,2024-05-11 23:23:05+00:00,2,2.77,14.58,7.5,9.62,0.61
993,0.000766167806832047,0,False,False,2024-05-11 23:23:35+00:00,2,1.71,13.82,0.0,9.82,0.49
994,0.000766167806832047,0,False,False,2024-05-11 23:24:04+00:00,2,2.11,14.8,0.0,10.19,0.74
